ms,pos_z,vel_z,accel_z
6572,-1174.8333,-152.229,-9.80665
6573,-1176.3566,-152.32707,-9.80665
6574,-1177.8809,-152.42514,-9.80665
6575,-1179.4061,-152.52321,-9.80665
6576,-1180.9324,-152.62128,-9.80665
6577,-1182.4596,-152.71935,-9.80665
6578,-1183.9878,-152.81741,-9.80665
6579,-1185.517,-152.91548,-9.80665
6580,-1187.0471,-153.01355,-9.80665
6581,-1188.5782,-153.11162,-9.80665
6582,-1190.1104,-153.20969,-9.80665
6583,-1191.6434,-153.30775,-9.80665
6584,-1193.1775,-153.40582,-9.80665
6585,-1194.7125,-153.50389,-9.80665
6586,-1196.2485,-153.60196,-9.80665
6587,-1197.7855,-153.70003,-9.80665
6588,-1199.3235,-153.7981,-9.80665
6589,-1200.8624,-153.89616,-9.80665
6590,-1202.4023,-153.99423,-9.80665
6591,-1203.9432,-154.0923,-9.80665
6592,-1205.4851,-154.19037,-9.80665
6593,-1207.028,-154.28844,-9.80665
6594,-1208.5718,-154.3865,-9.80665
6595,-1210.1166,-154.48457,-9.80665
6596,-1211.6624,-154.58264,-9.80665
6597,-1213.2091,-154.68071,-9.80665
6598,-1214.7568,-154.77878,-9.80665
6599,-1216.3057,-154.87685,-9.80665
6600,-1217.8555,-154.97491,-9.80665
6601,-1219.4062,-155.07298,-9.80665
6602,-1220.958,-155.17105,-9.80665
6603,-1222.5107,-155.26912,-9.80665
6604,-1224.0645,-155.36719,-9.80665
6605,-1225.6191,-155.46526,-9.80665
6606,-1227.1748,-155.56332,-9.80665
6607,-1228.7314,-155.66139,-9.80665
6608,-1230.2891,-155.75946,-9.80665
6609,-1231.8477,-155.85753,-9.80665
6610,-1233.4072,-155.9556,-9.80665
6611,-1234.9678,-156.05367,-9.80665
6612,-1236.5293,-156.15173,-9.80665
6613,-1238.0918,-156.2498,-9.80665
6614,-1239.6553,-156.34787,-9.80665
6615,-1241.2197,-156.44594,-9.80665
6616,-1242.7852,-156.544,-9.80665
6617,-1244.3516,-156.64207,-9.80665
6618,-1245.919,-156.74014,-9.80665
6619,-1247.4873,-156.83821,-9.80665
6620,-1249.0566,-156.93628,-9.80665
6621,-1250.627,-157.03435,-9.80665
6622,-1252.1982,-157.13242,-9.80665
6623,-1253.7705,-157.23048,-9.80665
6624,-1255.3438,-157.32855,-9.80665
6625,-1256.918,-157.42662,-9.80665
6626,-1258.4932,-157.52469,-9.80665
6627,-1260.0693,-157.62276,-9.80665
6628,-1261.6465,-157.72083,-9.80665
6629,-1263.2247,-157.8189,-9.80665
6630,-1264.804,-157.91696,-9.80665
6631,-1266.3842,-158.01503,-9.80665
6632,-1267.9653,-158.1131,-9.80665
6633,-1269.5475,-158.21117,-9.80665
6634,-1271.1306,-158.30923,-9.80665
6635,-1272.7147,-158.4073,-9.80665
6636,-1274.2998,-158.50537,-9.80665
6637,-1275.8859,-158.60344,-9.80665
6638,-1277.4729,-158.7015,-9.80665
6639,-1279.0609,-158.79958,-9.80665
6640,-1280.6499,-158.89764,-9.80665
6641,-1282.2399,-158.99571,-9.80665
6642,-1283.8308,-159.09378,-9.80665
6643,-1285.4227,-159.19185,-9.80665
6644,-1287.0156,-159.28992,-9.80665
6645,-1288.6095,-159.38799,-9.80665
6646,-1290.2043,-159.48605,-9.80665
6647,-1291.8002,-159.58412,-9.80665
6648,-1293.397,-159.68219,-9.80665
6649,-1294.9948,-159.78026,-9.80665
6650,-1296.5935,-159.87833,-9.80665
6651,-1298.1932,-159.9764,-9.80665
6652,-1299.794,-160.07446,-9.80665
6653,-1301.3956,-160.17253,-9.80665
6654,-1302.9983,-160.2706,-9.80665
6655,-1304.6019,-160.36867,-9.80665
6656,-1306.2065,-160.46674,-9.80665
6657,-1307.8121,-160.5648,-9.80665
6658,-1309.4188,-160.66287,-9.80665
6659,-1311.0265,-160.76094,-9.80665
6660,-1312.6351,-160.85901,-9.80665
6661,-1314.2448,-160.95708,-9.80665
6662,-1315.8553,-161.05515,-9.80665
6663,-1317.4669,-161.15321,-9.80665
6664,-1319.0795,-161.25128,-9.80665
6665,-1320.693,-161.34935,-9.80665
6666,-1322.3075,-161.44742,-9.80665
6667,-1323.923,-161.54549,-9.80665
6668,-1325.5394,-161.64355,-9.80665
6669,-1327.1569,-161.74162,-9.80665
6670,-1328.7753,-161.83969,-9.80665
6671,-1330.3947,-161.93776,-9.80665
6672,-1332.015,-162.03583,-9.80665
6673,-1333.6364,-162.1339,-9.80665
6674,-1335.2587,-162.23196,-9.80665
6675,-1336.882,-162.33003,-9.80665
6676,-1338.5062,-162.4281,-9.80665
6677,-1340.1315,-162.52617,-9.80665
6678,-1341.7577,-162.62424,-9.80665
6679,-1343.3849,-162.7223,-9.80665
6680,-1345.0131,-162.82037,-9.80665
6681,-1346.6422,-162.91844,-9.80665
6682,-1348.2723,-163.01651,-9.80665
6683,-1349.9034,-163.11458,-9.80665
6684,-1351.5355,-163.21265,-9.80665
6685,-1353.1686,-163.31071,-9.80665
6686,-1354.8026,-163.40878,-9.80665
6687,-1356.4376,-163.50685,-9.80665
6688,-1358.0737,-163.60492,-9.80665
6689,-1359.7108,-163.70299,-9.80665
6690,-1361.3489,-163.80106,-9.80665
6691,-1362.9879,-163.89912,-9.80665
6692,-1364.6279,-163.9972,-9.80665
6693,-1366.2689,-164.09526,-9.80665
6694,-1367.9109,-164.19333,-9.80665
6695,-1369.5538,-164.2914,-9.80665
6696,-1371.1978,-164.38947,-9.80665
6697,-1372.8427,-164.48753,-9.80665
6698,-1374.4885,-164.5856,-9.80665
6699,-1376.1354,-164.68367,-9.80665
6700,-1377.7832,-164.78174,-9.80665
6701,-1379.432,-164.8798,-9.80665
6702,-1381.0818,-164.97787,-9.80665
6703,-1382.7325,-165.07594,-9.80665
6704,-1384.3843,-165.17401,-9.80665
6705,-1386.037,-165.27208,-9.80665
6706,-1387.6907,-165.37015,-9.80665
6707,-1389.3453,-165.46822,-9.80665
6708,-1391.001,-165.56628,-9.80665
6709,-1392.6576,-165.66435,-9.80665
6710,-1394.3152,-165.76242,-9.80665
6711,-1395.9738,-165.86049,-9.80665
6712,-1397.6333,-165.95856,-9.80665
6713,-1399.2938,-166.05663,-9.80665
6714,-1400.9553,-166.1547,-9.80665
6715,-1402.6178,-166.25276,-9.80665
6716,-1404.2812,-166.35083,-9.80665
6717,-1405.9457,-166.4489,-9.80665
6718,-1407.6112,-166.54697,-9.80665
6719,-1409.2777,-166.64503,-9.80665
6720,-1410.9452,-166.7431,-9.80665
6721,-1412.6136,-166.84117,-9.80665
6722,-1414.2831,-166.93924,-9.80665
6723,-1415.9535,-167.03731,-9.80665
6724,-1417.6249,-167.13538,-9.80665
6725,-1419.2972,-167.23344,-9.80665
6726,-1420.9706,-167.33151,-9.80665
6727,-1422.6449,-167.42958,-9.80665
6728,-1424.3202,-167.52765,-9.80665
6729,-1425.9965,-167.62572,-9.80665
6730,-1427.6737,-167.72379,-9.80665
6731,-1429.3519,-167.82185,-9.80665
6732,-1431.0311,-167.91992,-9.80665
6733,-1432.7113,-168.01799,-9.80665
6734,-1434.3925,-168.11606,-9.80665
6735,-1436.0746,-168.21413,-9.80665
6736,-1437.7577,-168.3122,-9.80665
6737,-1439.4418,-168.41026,-9.80665
6738,-1441.1268,-168.50833,-9.80665
6739,-1442.8129,-168.6064,-9.80665
6740,-1444.4999,-168.70447,-9.80665
6741,-1446.1879,-168.80254,-9.80665
6742,-1447.8768,-168.9006,-9.80665
6743,-1449.5668,-168.99867,-9.80665
6744,-1451.2577,-169.09674,-9.80665
6745,-1452.9496,-169.19481,-9.80665
6746,-1454.6425,-169.29288,-9.80665
6747,-1456.3364,-169.39095,-9.80665
6748,-1458.0314,-169.48901,-9.80665
6749,-1459.7273,-169.58708,-9.80665
6750,-1461.4242,-169.68515,-9.80665
6751,-1463.1221,-169.78322,-9.80665
6752,-1464.8209,-169.88129,-9.80665
6753,-1466.5208,-169.97935,-9.80665
6754,-1468.2216,-170.07742,-9.80665
6755,-1469.9233,-170.17549,-9.80665
6756,-1471.6261,-170.27356,-9.80665
6757,-1473.3298,-170.37163,-9.80665
6758,-1475.0345,-170.4697,-9.80665
6759,-1476.7402,-170.56776,-9.80665
6760,-1478.4469,-170.66583,-9.80665
6761,-1480.1545,-170.7639,-9.80665
6762,-1481.8632,-170.86197,-9.80665
6763,-1483.5728,-170.96004,-9.80665
6764,-1485.2833,-171.0581,-9.80665
6765,-1486.9949,-171.15617,-9.80665
6766,-1488.7074,-171.25424,-9.80665
6767,-1490.4209,-171.35231,-9.80665
6768,-1492.1354,-171.45038,-9.80665
6769,-1493.8508,-171.54845,-9.80665
6770,-1495.5673,-171.64651,-9.80665
6771,-1497.2847,-171.74458,-9.80665
6772,-1499.003,-171.84265,-9.80665
6773,-1500.7224,-171.94072,-9.80665
6774,-1502.4427,-172.03879,-9.80665
6775,-1504.1641,-172.13686,-9.80665
6776,-1505.8864,-172.23492,-9.80665
6777,-1507.6097,-172.333,-9.80665
6778,-1509.3341,-172.43106,-9.80665
6779,-1511.0594,-172.52913,-9.80665
6780,-1512.7858,-172.6272,-9.80665
6781,-1514.5131,-172.72527,-9.80665
6782,-1516.2413,-172.82333,-9.80665
6783,-1517.9706,-172.9214,-9.80665
6784,-1519.7008,-173.01947,-9.80665
6785,-1521.432,-173.11754,-9.80665
6786,-1523.1642,-173.2156,-9.80665
6787,-1524.8973,-173.31367,-9.80665
6788,-1526.6315,-173.41174,-9.80665
6789,-1528.3666,-173.50981,-9.80665
6790,-1530.1027,-173.60788,-9.80665
6791,-1531.8397,-173.70595,-9.80665
6792,-1533.5778,-173.80402,-9.80665
6793,-1535.3168,-173.90208,-9.80665
6794,-1537.0568,-174.00015,-9.80665
6795,-1538.7977,-174.09822,-9.80665
6796,-1540.5397,-174.19629,-9.80665
6797,-1542.2826,-174.29436,-9.80665
6798,-1544.0265,-174.39243,-9.80665
6799,-1545.7714,-174.4905,-9.80665
6800,-1547.5172,-174.58856,-9.80665
6801,-1549.264,-174.68663,-9.80665
6802,-1551.0118,-174.7847,-9.80665
6803,-1552.7606,-174.88277,-9.80665
6804,-1554.5104,-174.98083,-9.80665
6805,-1556.2611,-175.0789,-9.80665
6806,-1558.0128,-175.17697,-9.80665
6807,-1559.7656,-175.27504,-9.80665
6808,-1561.5194,-175.37311,-9.80665
6809,-1563.2742,-175.47118,-9.80665
6810,-1565.0299,-175.56924,-9.80665
6811,-1566.7866,-175.66731,-9.80665
6812,-1568.5443,-175.76538,-9.80665
6813,-1570.303,-175.86345,-9.80665
6814,-1572.0626,-175.96152,-9.80665
6815,-1573.8232,-176.05959,-9.80665
6816,-1575.5848,-176.15765,-9.80665
6817,-1577.3474,-176.25572,-9.80665
6818,-1579.111,-176.35379,-9.80665
6819,-1580.8755,-176.45186,-9.80665
6820,-1582.641,-176.54993,-9.80665
6821,-1584.4075,-176.648,-9.80665
6822,-1586.1749,-176.74606,-9.80665
6823,-1587.9434,-176.84413,-9.80665
6824,-1589.7128,-176.9422,-9.80665
6825,-1591.4832,-177.04027,-9.80665
6826,-1593.2545,-177.13834,-9.80665
6827,-1595.0269,-177.2364,-9.80665
6828,-1596.8002,-177.33447,-9.80665
6829,-1598.5745,-177.43254,-9.80665
6830,-1600.3497,-177.53061,-9.80665
6831,-1602.126,-177.62868,-9.80665
6832,-1603.9032,-177.72675,-9.80665
6833,-1605.6814,-177.82481,-9.80665
6834,-1607.4606,-177.92288,-9.80665
6835,-1609.2407,-178.02095,-9.80665
6836,-1611.022,-178.11902,-9.80665
6837,-1612.8042,-178.21709,-9.80665
6838,-1614.5874,-178.31516,-9.80665
6839,-1616.3716,-178.41322,-9.80665
6840,-1618.1567,-178.51129,-9.80665
6841,-1619.9429,-178.60936,-9.80665
6842,-1621.73,-178.70743,-9.80665
6843,-1623.5181,-178.8055,-9.80665
6844,-1625.3071,-178.90356,-9.80665
6845,-1627.0972,-179.00163,-9.80665
6846,-1628.8882,-179.0997,-9.80665
6847,-1630.6802,-179.19777,-9.80665
6848,-1632.4731,-179.29584,-9.80665
6849,-1634.2671,-179.3939,-9.80665
6850,-1636.062,-179.49197,-9.80665
6851,-1637.8579,-179.59004,-9.80665
6852,-1639.6548,-179.68811,-9.80665
6853,-1641.4526,-179.78618,-9.80665
6854,-1643.2515,-179.88425,-9.80665
6855,-1645.0513,-179.98232,-9.80665
6856,-1646.852,-180.08038,-9.80665
6857,-1648.6538,-180.17845,-9.80665
6858,-1650.4565,-180.27652,-9.80665
6859,-1652.2603,-180.37459,-9.80665
6860,-1654.065,-180.47266,-9.80665
6861,-1655.8706,-180.57072,-9.80665
6862,-1657.6772,-180.6688,-9.80665
6863,-1659.4849,-180.76686,-9.80665
6864,-1661.2935,-180.86493,-9.80665
6865,-1663.103,-180.963,-9.80665
6866,-1664.9137,-181.06107,-9.80665
6867,-1666.7253,-181.15913,-9.80665
6868,-1668.538,-181.2572,-9.80665
6869,-1670.3516,-181.35527,-9.80665
6870,-1672.1661,-181.45334,-9.80665
6871,-1673.9817,-181.5514,-9.80665
6872,-1675.7982,-181.64948,-9.80665
6873,-1677.6157,-181.74754,-9.80665
6874,-1679.4342,-181.84561,-9.80665
6875,-1681.2537,-181.94368,-9.80665
6876,-1683.0741,-182.04175,-9.80665
6877,-1684.8955,-182.13982,-9.80665
6878,-1686.7179,-182.23788,-9.80665
6879,-1688.5413,-182.33595,-9.80665
6880,-1690.3656,-182.43402,-9.80665
6881,-1692.1909,-182.53209,-9.80665
6882,-1694.0172,-182.63016,-9.80665
6883,-1695.8445,-182.72823,-9.80665
6884,-1697.6727,-182.8263,-9.80665
6885,-1699.502,-182.92436,-9.80665
6886,-1701.3322,-183.02243,-9.80665
6887,-1703.1633,-183.1205,-9.80665
6888,-1704.9955,-183.21857,-9.80665
6889,-1706.8286,-183.31664,-9.80665
6890,-1708.6627,-183.4147,-9.80665
6891,-1710.4978,-183.51277,-9.80665
6892,-1712.3339,-183.61084,-9.80665
6893,-1714.1709,-183.70891,-9.80665
6894,-1716.0089,-183.80698,-9.80665
6895,-1717.848,-183.90504,-9.80665
6896,-1719.6881,-184.00311,-9.80665
6897,-1721.5292,-184.10118,-9.80665
6898,-1723.3712,-184.19925,-9.80665
6899,-1725.2142,-184.29732,-9.80665
6900,-1727.0582,-184.39539,-9.80665
6901,-1728.9032,-184.49345,-9.80665
6902,-1730.7491,-184.59152,-9.80665
6903,-1732.5961,-184.68959,-9.80665
6904,-1734.444,-184.78766,-9.80665
6905,-1736.2928,-184.88573,-9.80665
6906,-1738.1427,-184.9838,-9.80665
6907,-1739.9935,-185.08186,-9.80665
6908,-1741.8453,-185.17993,-9.80665
6909,-1743.6981,-185.278,-9.80665
6910,-1745.5519,-185.37607,-9.80665
6911,-1747.4066,-185.47414,-9.80665
6912,-1749.2623,-185.5722,-9.80665
6913,-1751.119,-185.67027,-9.80665
6914,-1752.9767,-185.76834,-9.80665
6915,-1754.8353,-185.86641,-9.80665
6916,-1756.695,-185.96448,-9.80665
6917,-1758.5555,-186.06255,-9.80665
6918,-1760.4171,-186.16061,-9.80665
6919,-1762.2797,-186.25868,-9.80665
6920,-1764.1432,-186.35675,-9.80665
6921,-1766.0077,-186.45482,-9.80665
6922,-1767.8732,-186.55289,-9.80665
6923,-1769.7396,-186.65096,-9.80665
6924,-1771.607,-186.74902,-9.80665
6925,-1773.4756,-186.84709,-9.80665
6926,-1775.3451,-186.94516,-9.80665
6927,-1777.2156,-187.04323,-9.80665
6928,-1779.087,-187.1413,-9.80665
6929,-1780.9595,-187.23936,-9.80665
6930,-1782.8329,-187.33743,-9.80665
6931,-1784.7073,-187.4355,-9.80665
6932,-1786.5826,-187.53357,-9.80665
6933,-1788.459,-187.63164,-9.80665
6934,-1790.3363,-187.7297,-9.80665
6935,-1792.2146,-187.82777,-9.80665
6936,-1794.0939,-187.92584,-9.80665
6937,-1795.9741,-188.02391,-9.80665
6938,-1797.8553,-188.12198,-9.80665
6939,-1799.7375,-188.22005,-9.80665
6940,-1801.6207,-188.31812,-9.80665
6941,-1803.5049,-188.41618,-9.80665
6942,-1805.39,-188.51425,-9.80665
6943,-1807.2761,-188.61232,-9.80665
6944,-1809.1632,-188.71039,-9.80665
6945,-1811.0513,-188.80846,-9.80665
6946,-1812.9403,-188.90652,-9.80665
6947,-1814.8303,-189.0046,-9.80665
6948,-1816.7213,-189.10266,-9.80665
6949,-1818.6133,-189.20073,-9.80665
6950,-1820.5062,-189.2988,-9.80665
6951,-1822.4001,-189.39687,-9.80665
6952,-1824.295,-189.49493,-9.80665
6953,-1826.1909,-189.593,-9.80665
6954,-1828.0878,-189.69107,-9.80665
6955,-1829.9857,-189.78914,-9.80665
6956,-1831.8846,-189.8872,-9.80665
6957,-1833.7845,-189.98528,-9.80665
6958,-1835.6854,-190.08334,-9.80665
6959,-1837.5873,-190.18141,-9.80665
6960,-1839.4901,-190.27948,-9.80665
6961,-1841.3939,-190.37755,-9.80665
6962,-1843.2987,-190.47562,-9.80665
6963,-1845.2045,-190.57368,-9.80665
6964,-1847.1112,-190.67175,-9.80665
6965,-1849.0189,-190.76982,-9.80665
6966,-1850.9276,-190.86789,-9.80665
6967,-1852.8373,-190.96596,-9.80665
6968,-1854.7479,-191.06403,-9.80665
6969,-1856.6595,-191.1621,-9.80665
6970,-1858.5721,-191.26016,-9.80665
6971,-1860.4857,-191.35823,-9.80665
6972,-1862.4003,-191.4563,-9.80665
6973,-1864.3158,-191.55437,-9.80665
6974,-1866.2323,-191.65244,-9.80665
6975,-1868.1498,-191.7505,-9.80665
6976,-1870.0682,-191.84857,-9.80665
6977,-1871.9877,-191.94664,-9.80665
6978,-1873.9081,-192.04471,-9.80665
6979,-1875.8295,-192.14278,-9.80665
6980,-1877.7518,-192.24084,-9.80665
6981,-1879.6752,-192.33891,-9.80665
6982,-1881.5995,-192.43698,-9.80665
6983,-1883.5248,-192.53505,-9.80665
6984,-1885.4512,-192.63312,-9.80665
6985,-1887.3785,-192.73119,-9.80665
6986,-1889.3069,-192.82925,-9.80665
6987,-1891.2362,-192.92732,-9.80665
6988,-1893.1665,-193.02539,-9.80665
6989,-1895.0978,-193.12346,-9.80665
6990,-1897.03,-193.22153,-9.80665
6991,-1898.9633,-193.3196,-9.80665
6992,-1900.8975,-193.41766,-9.80665
6993,-1902.8326,-193.51573,-9.80665
6994,-1904.7688,-193.6138,-9.80665
6995,-1906.7059,-193.71187,-9.80665
6996,-1908.644,-193.80994,-9.80665
6997,-1910.5831,-193.908,-9.80665
6998,-1912.5232,-194.00607,-9.80665
6999,-1914.4642,-194.10414,-9.80665
7000,-1916.4062,-194.20221,-9.80665
7001,-1918.3492,-194.30028,-9.80665
7002,-1920.2932,-194.39835,-9.80665
7003,-1922.2382,-194.49641,-9.80665
7004,-1924.1841,-194.59448,-9.80665
7005,-1926.131,-194.69255,-9.80665
7006,-1928.0789,-194.79062,-9.80665
7007,-1930.0277,-194.88869,-9.80665
7008,-1931.9775,-194.98676,-9.80665
7009,-1933.9283,-195.08482,-9.80665
7010,-1935.8801,-195.18289,-9.80665
7011,-1937.8329,-195.28096,-9.80665
7012,-1939.7866,-195.37903,-9.80665
7013,-1941.7413,-195.4771,-9.80665
7014,-1943.6971,-195.57516,-9.80665
7015,-1945.6539,-195.67323,-9.80665
7016,-1947.6117,-195.7713,-9.80665
7017,-1949.5704,-195.86937,-9.80665
7018,-1951.5302,-195.96744,-9.80665
7019,-1953.4908,-196.0655,-9.80665
7020,-1955.4525,-196.16357,-9.80665
7021,-1957.4152,-196.26164,-9.80665
7022,-1959.3788,-196.35971,-9.80665
7023,-1961.3434,-196.45778,-9.80665
7024,-1963.309,-196.55585,-9.80665
7025,-1965.2755,-196.65392,-9.80665
7026,-1967.243,-196.75198,-9.80665
7027,-1969.2115,-196.85005,-9.80665
7028,-1971.181,-196.94812,-9.80665
7029,-1973.1515,-197.04619,-9.80665
7030,-1975.1229,-197.14426,-9.80665
7031,-1977.0953,-197.24232,-9.80665
7032,-1979.0687,-197.3404,-9.80665
7033,-1981.0431,-197.43846,-9.80665
7034,-1983.0184,-197.53653,-9.80665
7035,-1984.9948,-197.6346,-9.80665
7036,-1986.972,-197.73267,-9.80665
7037,-1988.9503,-197.83073,-9.80665
7038,-1990.9296,-197.9288,-9.80665
7039,-1992.9098,-198.02687,-9.80665
7040,-1994.891,-198.12494,-9.80665
7041,-1996.8732,-198.223,-9.80665
7042,-1998.8563,-198.32108,-9.80665
7043,-2000.8405,-198.41914,-9.80665
7044,-2002.8257,-198.51721,-9.80665
7045,-2004.8119,-198.61528,-9.80665
7046,-2006.7991,-198.71335,-9.80665
7047,-2008.7872,-198.81142,-9.80665
7048,-2010.7764,-198.90948,-9.80665
7049,-2012.7665,-199.00755,-9.80665
7050,-2014.7576,-199.10562,-9.80665
7051,-2016.7496,-199.20369,-9.80665
7052,-2018.7427,-199.30176,-9.80665
7053,-2020.7367,-199.39983,-9.80665
7054,-2022.7317,-199.4979,-9.80665
7055,-2024.7277,-199.59596,-9.80665
7056,-2026.7246,-199.69403,-9.80665
7057,-2028.7225,-199.7921,-9.80665
7058,-2030.7214,-199.89017,-9.80665
7059,-2032.7213,-199.98824,-9.80665
7060,-2034.7222,-200.0863,-9.80665
7061,-2036.724,-200.18437,-9.80665
7062,-2038.7268,-200.28244,-9.80665
7063,-2040.7306,-200.38051,-9.80665
7064,-2042.7354,-200.47858,-9.80665
7065,-2044.7411,-200.57664,-9.80665
7066,-2046.7478,-200.67471,-9.80665
7067,-2048.7556,-200.77278,-9.80665
7068,-2050.7644,-200.87085,-9.80665
7069,-2052.7742,-200.96892,-9.80665
7070,-2054.785,-201.06699,-9.80665
7071,-2056.7966,-201.16505,-9.80665
7072,-2058.8093,-201.26312,-9.80665
7073,-2060.823,-201.36119,-9.80665
7074,-2062.8376,-201.45926,-9.80665
7075,-2064.8533,-201.55733,-9.80665
7076,-2066.8699,-201.6554,-9.80665
7077,-2068.8875,-201.75346,-9.80665
7078,-2070.906,-201.85153,-9.80665
7079,-2072.9255,-201.9496,-9.80665
7080,-2074.946,-202.04767,-9.80665
7081,-2076.9675,-202.14574,-9.80665
7082,-2078.99,-202.2438,-9.80665
7083,-2081.0134,-202.34187,-9.80665
7084,-2083.0378,-202.43994,-9.80665
7085,-2085.0632,-202.53801,-9.80665
7086,-2087.0896,-202.63608,-9.80665
7087,-2089.117,-202.73415,-9.80665
7088,-2091.1453,-202.83221,-9.80665
7089,-2093.1746,-202.93028,-9.80665
7090,-2095.2048,-203.02835,-9.80665
7091,-2097.236,-203.12642,-9.80665
7092,-2099.2683,-203.22449,-9.80665
7093,-2101.3015,-203.32256,-9.80665
7094,-2103.3357,-203.42062,-9.80665
7095,-2105.3708,-203.51869,-9.80665
7096,-2107.407,-203.61676,-9.80665
7097,-2109.444,-203.71483,-9.80665
7098,-2111.4822,-203.8129,-9.80665
7099,-2113.5212,-203.91096,-9.80665
7100,-2115.5613,-204.00903,-9.80665
7101,-2117.6023,-204.1071,-9.80665
7102,-2119.6443,-204.20517,-9.80665
7103,-2121.6873,-204.30324,-9.80665
7104,-2123.7312,-204.4013,-9.80665
7105,-2125.7761,-204.49937,-9.80665
7106,-2127.822,-204.59744,-9.80665
7107,-2129.869,-204.69551,-9.80665
7108,-2131.9167,-204.79358,-9.80665
7109,-2133.9656,-204.89165,-9.80665
7110,-2136.0154,-204.98972,-9.80665
7111,-2138.0662,-205.08778,-9.80665
7112,-2140.118,-205.18585,-9.80665
7113,-2142.1707,-205.28392,-9.80665
7114,-2144.2244,-205.38199,-9.80665
7115,-2146.279,-205.48006,-9.80665
7116,-2148.3347,-205.57812,-9.80665
7117,-2150.3914,-205.6762,-9.80665
7118,-2152.4492,-205.77426,-9.80665
7119,-2154.508,-205.87233,-9.80665
7120,-2156.5679,-205.9704,-9.80665
7121,-2158.6287,-206.06847,-9.80665
7122,-2160.6904,-206.16653,-9.80665
7123,-2162.7532,-206.2646,-9.80665
7124,-2164.817,-206.36267,-9.80665
7125,-2166.8816,-206.46074,-9.80665
7126,-2168.9473,-206.5588,-9.80665
7127,-2171.014,-206.65688,-9.80665
7128,-2173.0815,-206.75494,-9.80665
7129,-2175.1501,-206.85301,-9.80665
7130,-2177.2197,-206.95108,-9.80665
7131,-2179.2903,-207.04915,-9.80665
7132,-2181.3618,-207.14722,-9.80665
7133,-2183.4343,-207.24529,-9.80665
7134,-2185.5078,-207.34335,-9.80665
7135,-2187.5823,-207.44142,-9.80665
7136,-2189.6577,-207.53949,-9.80665
7137,-2191.7341,-207.63756,-9.80665
7138,-2193.8115,-207.73563,-9.80665
7139,-2195.89,-207.8337,-9.80665
7140,-2197.9692,-207.93176,-9.80665
7141,-2200.0496,-208.02983,-9.80665
7142,-2202.1309,-208.1279,-9.80665
7143,-2204.2131,-208.22597,-9.80665
7144,-2206.2964,-208.32404,-9.80665
7145,-2208.3806,-208.4221,-9.80665
7146,-2210.4658,-208.52017,-9.80665
7147,-2212.552,-208.61824,-9.80665
7148,-2214.6392,-208.71631,-9.80665
7149,-2216.7273,-208.81438,-9.80665
7150,-2218.8164,-208.91245,-9.80665
7151,-2220.9065,-209.01051,-9.80665
7152,-2222.9976,-209.10858,-9.80665
7153,-2225.0896,-209.20665,-9.80665
7154,-2227.1826,-209.30472,-9.80665
7155,-2229.2766,-209.40279,-9.80665
7156,-2231.3716,-209.50085,-9.80665
7157,-2233.4675,-209.59892,-9.80665
7158,-2235.5645,-209.69699,-9.80665
7159,-2237.6624,-209.79506,-9.80665
7160,-2239.7612,-209.89313,-9.80665
7161,-2241.861,-209.9912,-9.80665
7162,-2243.962,-210.08926,-9.80665
7163,-2246.0637,-210.18733,-9.80665
7164,-2248.1665,-210.2854,-9.80665
7165,-2250.2703,-210.38347,-9.80665
7166,-2252.375,-210.48154,-9.80665
7167,-2254.4807,-210.5796,-9.80665
7168,-2256.5874,-210.67767,-9.80665
7169,-2258.695,-210.77574,-9.80665
7170,-2260.8037,-210.87381,-9.80665
7171,-2262.9133,-210.97188,-9.80665
7172,-2265.024,-211.06995,-9.80665
7173,-2267.1355,-211.16801,-9.80665
7174,-2269.248,-211.26608,-9.80665
7175,-2271.3616,-211.36415,-9.80665
7176,-2273.476,-211.46222,-9.80665
7177,-2275.5918,-211.56029,-9.80665
